Number,Model,Company,Price,Rating,No_of_ratings,TotalReviews,RamSize,RomSize,,15228.30579
2551,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
2880,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
2909,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
2910,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
2911,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3264,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3293,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3294,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3295,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3648,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3677,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3678,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
3679,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4056,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4085,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4086,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4087,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4488,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4517,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4518,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4519,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4944,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4973,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4974,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
4975,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
5424,"Infinix HOT 20 Play (Luna Blue, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
5453,"Infinix HOT 20 Play (Racing Black, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
5454,"Infinix HOT 20 Play (Aurora Green, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
5455,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",Infinix,8199,4.3,505,52,4 GB,64 GB,,
503,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
647,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
815,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
853,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1007,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1045,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1223,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1261,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1463,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1501,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1727,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
1765,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2015,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2053,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2327,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2365,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2663,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2701,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3023,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3061,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3407,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3445,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3791,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
3829,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
4199,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
4237,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
4631,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
4669,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
5087,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
5125,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
5567,"realme C31 (Dark Green, 32 GB)",realme,8299,4.5,"45,218","1,790",3 GB,32 GB,,
2514,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
2850,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
3210,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
3594,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
3978,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
4386,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
4818,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
5274,"Tecno Spark 9 (Infinity Black, 64 GB)",Tecno,8479,4.1,293,23,4 GB,64 GB,,
1318,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
1558,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
1822,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
2110,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
2422,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
2758,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
3118,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
3502,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
3886,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
4294,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
4726,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
5182,"REDMI 10A (Slate grey, 64 GB)",REDMI,8488,4.2,"7,695",484,4 GB,64 GB,,
2501,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
2837,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
3197,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
3581,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
3965,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
4373,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
4805,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
5261,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8579,4.2,"7,695",484,4 GB,64 GB,,
502,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
646,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
814,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
1006,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
1222,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
1462,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
1726,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
2014,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
2326,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
2662,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
3022,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
3406,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
3790,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
4198,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
4630,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
5086,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
5566,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8649,4.2,"5,010",325,4 GB,64 GB,,
494,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
638,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
806,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
998,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
1214,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
1454,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
1718,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
2006,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
2318,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
2654,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
3014,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
3398,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
3782,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
4190,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
4622,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
5078,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
5558,"REDMI 10A (Charcoal Black, 64 GB)",REDMI,8690,4.2,"7,695",484,4 GB,64 GB,,
1307,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1308,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1309,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1310,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1547,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1548,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1549,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1550,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1811,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1812,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1813,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
1814,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2099,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2100,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2101,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2102,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2411,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2412,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2413,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2414,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2747,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2748,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2749,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
2750,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3107,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3108,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3109,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3110,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3491,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3492,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3493,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3494,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3875,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3876,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3877,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
3878,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4283,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4284,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4285,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4286,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4715,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4716,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4717,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
4718,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
5171,"Infinix HOT 12 Play (Racing Black, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
5172,"Infinix HOT 12 Play (Daylight Green, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
5173,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
5174,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",Infinix,8699,4.3,"1,08,143","8,028",4 GB,64 GB,,
498,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
642,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
810,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
846,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1002,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1038,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1218,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1254,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1458,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1494,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1722,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
1758,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2010,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2046,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2322,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2358,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2658,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
2694,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3018,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3054,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3402,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3438,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3786,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
3822,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
4194,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
4230,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
4626,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
4662,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
5082,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
5118,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
5562,"REDMI 10A (Sea Blue, 64 GB)",REDMI,8746,4.2,"5,010",325,4 GB,64 GB,,
127,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
128,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
199,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
200,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
222,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
295,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
296,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
318,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
415,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
416,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
438,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
559,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
560,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
582,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
727,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
728,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
750,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
919,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
920,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
942,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1135,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1136,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1158,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1375,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1376,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1398,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1639,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1640,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1662,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1927,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1928,"Infinix Hot 12 (7° Purple, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
1950,"Infinix Hot 12 (Polar Black, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
2239,"Infinix Hot 12 (Exploratory Blue, 64 GB)",Infinix,8899,4.2,"14,750","1,095",4 GB,64 GB,,
